UF;Municipio;Codigo_TOM_SERPRO;cod_IBGE
SP;AGUASDAPRATA;6107;3500402
SP;AGUASDELINDOIA;6109;3500501
SP;AGUASDESAOPEDRO;6111;3500600
SP;AGUDOS;6113;3500709
SP;ALFREDOMARCONDES;6115;3500808
SP;ALTAIR;6117;3500907
SP;ALTINOPOLIS;6119;3501004
SP;ALTOALEGRE;6121;3501103
SP;ALVARESFLORENCE;6123;3501202
SP;ALVARESMACHADO;6125;3501301
SP;ALVARODECARVALHO;6127;3501400
SP;ALVINLANDIA;6129;3501509
SP;AMERICANA;6131;3501608
SP;AMERICOBRASILIENSE;6133;3501707
SP;AMERICODECAMPOS;6135;3501806
SP;AMPARO;6137;3501905
SP;ANALANDIA;6139;3502002
SP;ANDRADINA;6141;3502101
SP;ANGATUBA;6143;3502200
SP;ANHEMBI;6145;3502309
SP;ANHUMAS;6147;3502408
SP;APARECIDA;6149;3502507
SP;APARECIDAD'OESTE;6151;3502606
SP;APIAI;6153;3502705
SP;ARACATUBA;6155;3502804
SP;ARACOIABADASERRA;6157;3502903
SP;ARAMINA;6159;3503000
SP;ARANDU;6161;3503109
SP;ARARAQUARA;6163;3503208
SP;ARARAS;6165;3503307
SP;AREALVA;6167;3503406
SP;AREIAS;6169;3503505
SP;AREIOPOLIS;6171;3503604
SP;ARIRANHA;6173;3503703
SP;ARTURNOGUEIRA;6175;3503802
SP;ARUJA;6177;3503901
SP;ASSIS;6179;3504008
SP;ATIBAIA;6181;3504107
SP;AURIFLAMA;6183;3504206
SP;AVAI;6185;3504305
SP;AVANHANDAVA;6187;3504404
SP;AVARE;6189;3504503
SP;BADYBASSITT;6191;3504602
SP;BALBINOS;6193;3504701
SP;BALSAMO;6195;3504800
SP;BANANAL;6197;3504909
SP;BARBOSA;6199;3505104
SP;BARAODEANTONINA;6201;3505005
SP;BARIRI;6203;3505203
SP;BARRABONITA;6205;3505302
SP;BARRADOTURVO;6207;3505401
SP;BARRETOS;6209;3505500
SP;BARRINHA;6211;3505609
SP;BARUERI;6213;3505708
SP;BASTOS;6215;3505807
SP;BATATAIS;6217;3505906
SP;BAURU;6219;3506003
SP;BEBEDOURO;6221;3506102
SP;BENTODEABREU;6223;3506201
SP;BERNARDINODECAMPOS;6225;3506300
SP;BILAC;6227;3506409
SP;BIRIGUI;6229;3506508
SP;BIRITIBA-MIRIM;6231;3506607
SP;BOAESPERANCADOSUL;6233;3506706
SP;BOCAINA;6235;3506805
SP;BOFETE;6237;3506904
SP;BOITUVA;6239;3507001
SP;BOMJESUSDOSPERDOES;6241;3507100
SP;BORA;6243;3507209
SP;BORACEIA;6245;3507308
SP;BORBOREMA;6247;3507407
SP;BOTUCATU;6249;3507506
SP;BRAGANCAPAULISTA;6251;3507605
SP;BRAUNA;6255;3507704
SP;BRODOWSKI;6257;3507803
SP;BROTAS;6259;3507902
SP;BURI;6261;3508009
SP;BURITAMA;6263;3508108
SP;BURITIZAL;6265;3508207
SP;CABRALIAPAULISTA;6267;3508306
SP;CABREUVA;6269;3508405
SP;CACAPAVA;6271;3508504
SP;CACHOEIRAPAULISTA;6273;3508603
SP;CACONDE;6275;3508702
SP;CAFELANDIA;6277;3508801
SP;CAIABU;6279;3508900
SP;CAIEIRAS;6281;3509007
SP;CAIUA;6283;3509106
SP;CAJAMAR;6285;3509205
SP;CAJOBI;6287;3509304
SP;CAJURU;6289;3509403
SP;CAMPINAS;6291;3509502
SP;CAMPOLIMPOPAULISTA;6293;3509601
SP;CAMPOSDOJORDAO;6295;3509700
SP;CAMPOSNOVOSPAULISTA;6297;3509809
SP;CANANEIA;6299;3509908
SP;CANDIDOMOTA;6301;3510005
SP;CANDIDORODRIGUES;6303;3510104
SP;CAPAOBONITO;6305;3510203
SP;CAPELADOALTO;6307;3510302
SP;CAPIVARI;6309;3510401
SP;CARAGUATATUBA;6311;3510500
SP;CARAPICUIBA;6313;3510609
SP;CARDOSO;6315;3510708
SP;CASABRANCA;6317;3510807
SP;CASSIADOSCOQUEIROS;6319;3510906
SP;CASTILHO;6321;3511003
SP;CATANDUVA;6323;3511102
SP;CATIGUA;6325;3511201
SP;CEDRAL;6327;3511300
SP;CERQUEIRACESAR;6329;3511409
SP;CERQUILHO;6331;3511508
SP;CESARIOLANGE;6333;3511607
SP;CHARQUEADA;6335;3511706
SP;CHAVANTES;6337;3557204
SP;CLEMENTINA;6339;3511904
SP;COLINA;6341;3512001
SP;COLOMBIA;6343;3512100
SP;CONCHAL;6345;3512209
SP;CONCHAS;6347;3512308
SP;CORDEIROPOLIS;6349;3512407
SP;COROADOS;6351;3512506
SP;CORONELMACEDO;6353;3512605
SP;CORUMBATAI;6355;3512704
SP;COSMOPOLIS;6357;3512803
SP;COSMORAMA;6359;3512902
SP;COTIA;6361;3513009
SP;CRAVINHOS;6363;3513108
SP;CRISTAISPAULISTA;6365;3513207
SP;CRUZALIA;6367;3513306
SP;CRUZEIRO;6369;3513405
SP;CUBATAO;6371;3513504
SP;CUNHA;6373;3513603
SP;DESCALVADO;6375;3513702
SP;DIADEMA;6377;3513801
SP;DIVINOLANDIA;6379;3513900
SP;DOBRADA;6381;3514007
SP;DOISCORREGOS;6383;3514106
SP;DOLCINOPOLIS;6385;3514205
SP;DOURADO;6387;3514304
SP;DRACENA;6389;3514403
SP;DUARTINA;6391;3514502
SP;DUMONT;6393;3514601
SP;ECHAPORA;6395;3514700
SP;ELDORADO;6397;3514809
SP;ELIASFAUSTO;6399;3514908
SP;EMBU;6401;3515004
SP;EMBU-GUACU;6403;3515103
SP;ESTRELAD'OESTE;6405;3515202
SP;ESTRELADONORTE;6407;3515301
SP;FARTURA;6409;3515400
SP;FERNANDOPOLIS;6411;3515509
SP;FERNANDOPRESTES;6413;3515608
SP;FERRAZDEVASCONCELOS;6415;3515707
SP;FLORARICA;6417;3515806
SP;FLOREAL;6419;3515905
SP;FLORIDAPAULISTA;6421;3516002
SP;FLORINEA;6423;3516101
SP;FRANCA;6425;3516200
SP;FRANCISCOMORATO;6427;3516309
SP;FRANCODAROCHA;6429;3516408
SP;GABRIELMONTEIRO;6431;3516507
SP;GALIA;6433;3516606
SP;GARCA;6435;3516705
SP;GASTAOVIDIGAL;6437;3516804
SP;GENERALSALGADO;6439;3516903
SP;GETULINA;6441;3517000
SP;GLICERIO;6443;3517109
SP;GUAICARA;6445;3517208
SP;GUAIMBE;6447;3517307
SP;GUAIRA;6449;3517406
SP;GUAPIACU;6451;3517505
SP;GUAPIARA;6453;3517604
SP;GUARA;6455;3517703
SP;GUARACAI;6457;3517802
SP;GUARACI;6459;3517901
SP;GUARANID'OESTE;6461;3518008
SP;GUARANTA;6463;3518107
SP;GUARARAPES;6465;3518206
SP;GUARAREMA;6467;3518305
SP;GUARATINGUETA;6469;3518404
SP;GUAREI;6471;3518503
SP;GUARIBA;6473;3518602
SP;GUARUJA;6475;3518701
SP;GUARULHOS;6477;3518800
SP;GUZOLANDIA;6479;3518909
SP;HERCULANDIA;6481;3519006
SP;IACANGA;6483;3519105
SP;IACRI;6485;3519204
SP;IBATE;6487;3519303
SP;IBIRA;6489;3519402
SP;IBIRAREMA;6491;3519501
SP;IBITINGA;6493;3519600
SP;IBIUNA;6495;3519709
SP;ICEM;6497;3519808
SP;IEPE;6499;3519907
SP;IGARACUDOTIETE;6501;3520004
SP;IGARAPAVA;6503;3520103
SP;IGARATA;6505;3520202
SP;IGUAPE;6507;3520301
SP;ILHABELA;6509;3520400
SP;INDAIATUBA;6511;3520509
SP;INDIANA;6513;3520608
SP;INDIAPORA;6515;3520707
SP;INUBIAPAULISTA;6517;3520806
SP;IPAUSSU;6519;3520905
SP;IPERO;6521;3521002
SP;IPEUNA;6523;3521101
SP;IPORANGA;6525;3521200
SP;IPUA;6527;3521309
SP;IRACEMAPOLIS;6529;3521408
SP;IRAPUA;6531;3521507
SP;IRAPURU;6533;3521606
SP;ITABERA;6535;3521705
SP;ITAI;6537;3521804
SP;ITAJOBI;6539;3521903
SP;ITAJU;6541;3522000
SP;ITANHAEM;6543;3522109
SP;ITAPECERICADASERRA;6545;3522208
SP;ITAPETININGA;6547;3522307
SP;ITAPEVA;6549;3522406
SP;ITAPEVI;6551;3522505
SP;ITAPIRA;6553;3522604
SP;ITAPOLIS;6555;3522703
SP;ITAPORANGA;6557;3522802
SP;ITAPUI;6559;3522901
SP;ITAPURA;6561;3523008
SP;ITAQUAQUECETUBA;6563;3523107
SP;ITARARE;6565;3523206
SP;ITARIRI;6567;3523305
SP;ITATIBA;6569;3523404
SP;ITATINGA;6571;3523503
SP;ITIRAPINA;6573;3523602
SP;ITIRAPUA;6575;3523701
SP;ITOBI;6577;3523800
SP;ITU;6579;3523909
SP;ITUPEVA;6581;3524006
SP;ITUVERAVA;6583;3524105
SP;JABORANDI;6585;3524204
SP;JABOTICABAL;6587;3524303
SP;JACAREI;6589;3524402
SP;JACI;6591;3524501
SP;JACUPIRANGA;6593;3524600
SP;JAGUARIUNA;6595;3524709
SP;JALES;6597;3524808
SP;JAMBEIRO;6599;3524907
SP;JANDIRA;6601;3525003
SP;JARDINOPOLIS;6603;3525102
SP;JARINU;6605;3525201
SP;JAU;6607;3525300
SP;JERIQUARA;6609;3525409
SP;JOANOPOLIS;6611;3525508
SP;JOAORAMALHO;6613;3525607
SP;JOSEBONIFACIO;6615;3525706
SP;JULIOMESQUITA;6617;3525805
SP;JUNDIAI;6619;3525904
SP;JUNQUEIROPOLIS;6621;3526001
SP;JUQUIA;6623;3526100
SP;JUQUITIBA;6625;3526209
SP;LAGOINHA;6627;3526308
SP;LARANJALPAULISTA;6629;3526407
SP;LAVINIA;6631;3526506
SP;LAVRINHAS;6633;3526605
SP;LEME;6635;3526704
SP;LENCOISPAULISTA;6637;3526803
SP;LIMEIRA;6639;3526902
SP;LINDOIA;6641;3527009
SP;LINS;6643;3527108
SP;LORENA;6645;3527207
SP;LOUVEIRA;6647;3527306
SP;LUCELIA;6649;3527405
SP;LUCIANOPOLIS;6651;3527504
SP;LUISANTONIO;6653;3527603
SP;LUIZIANIA;6655;3527702
SP;LUPERCIO;6657;3527801
SP;LUTECIA;6659;3527900
SP;MACATUBA;6661;3528007
SP;MACAUBAL;6663;3528106
SP;MACEDONIA;6665;3528205
SP;MAGDA;6667;3528304
SP;MAIRINQUE;6669;3528403
SP;MAIRIPORA;6671;3528502
SP;MANDURI;6673;3528601
SP;MARABAPAULISTA;6675;3528700
SP;MARACAI;6677;3528809
SP;MARIAPOLIS;6679;3528908
SP;MARILIA;6681;3529005
SP;MARINOPOLIS;6683;3529104
SP;MARTINOPOLIS;6685;3529203
SP;MATAO;6687;3529302
SP;MAUA;6689;3529401
SP;MENDONCA;6691;3529500
SP;MERIDIANO;6693;3529609
SP;MIGUELOPOLIS;6695;3529708
SP;MINEIROSDOTIETE;6697;3529807
SP;MIRACATU;6699;3529906
SP;MIRAESTRELA;6701;3530003
SP;MIRANDOPOLIS;6703;3530102
SP;MIRANTEDOPARANAPANEMA;6705;3530201
SP;MIRASSOL;6707;3530300
SP;MIRASSOLANDIA;6709;3530409
SP;MOCOCA;6711;3530508
SP;MOGIDASCRUZES;6713;3530607
SP;MOGI-GUACU;6715;3530706
SP;MOGI-MIRIM;6717;3530805
SP;MOMBUCA;6719;3530904
SP;MONCOES;6721;3531001
SP;MONGAGUA;6723;3531100
SP;MONTEALEGREDOSUL;6725;3531209
SP;MONTEALTO;6727;3531308
SP;MONTEAPRAZIVEL;6729;3531407
SP;MONTEAZULPAULISTA;6731;3531506
SP;MONTECASTELO;6733;3531605
SP;MONTEIROLOBATO;6735;3531704
SP;MONTEMOR;6737;3531803
SP;MORROAGUDO;6739;3531902
SP;MORUNGABA;6741;3532009
SP;MURUTINGADOSUL;6743;3532108
SP;NARANDIBA;6745;3532207
SP;NATIVIDADEDASERRA;6747;3532306
SP;NAZAREPAULISTA;6749;3532405
SP;NEVESPAULISTA;6751;3532504
SP;NHANDEARA;6753;3532603
SP;NIPOA;6755;3532702
SP;NOVAALIANCA;6757;3532801
SP;NOVAEUROPA;6759;3532900
SP;NOVAGRANADA;6761;3533007
SP;NOVAGUATAPORANGA;6763;3533106
SP;NOVAINDEPENDENCIA;6765;3533205
SP;NOVALUZITANIA;6767;3533304
SP;NOVAODESSA;6769;3533403
SP;NOVOHORIZONTE;6771;3533502
SP;NUPORANGA;6773;3533601
SP;OCAUCU;6775;3533700
SP;OLEO;6777;3533809
SP;OLIMPIA;6779;3533908
SP;ONDAVERDE;6781;3534005
SP;ORIENTE;6783;3534104
SP;ORINDIUVA;6785;3534203
SP;ORLANDIA;6787;3534302
SP;OSASCO;6789;3534401
SP;OSCARBRESSANE;6791;3534500
SP;OSVALDOCRUZ;6793;3534609
SP;OURINHOS;6795;3534708
SP;OUROVERDE;6797;3534807
SP;PACAEMBU;6799;3534906
SP;PALESTINA;6801;3535002
SP;PALMARESPAULISTA;6803;3535101
SP;PALMEIRAD'OESTE;6805;3535200
SP;PALMITAL;6807;3535309
SP;PANORAMA;6809;3535408
SP;PARAGUACUPAULISTA;6811;3535507
SP;PARAIBUNA;6813;3535606
SP;PARAISO;6815;3535705
SP;PARANAPANEMA;6817;3535804
SP;PARANAPUA;6819;3535903
SP;PARAPUA;6821;3536000
SP;PARDINHO;6823;3536109
SP;PARIQUERA-ACU;6825;3536208
SP;PATROCINIOPAULISTA;6827;3536307
SP;PAULICEIA;6829;3536406
SP;PAULINIA;6831;3536505
SP;PAULODEFARIA;6833;3536604
SP;PEDERNEIRAS;6835;3536703
SP;PEDRABELA;6837;3536802
SP;PEDRANOPOLIS;6839;3536901
SP;PEDREGULHO;6841;3537008
SP;PEDREIRA;6843;3537107
SP;PEDRODETOLEDO;6845;3537206
SP;PENAPOLIS;6847;3537305
SP;PEREIRABARRETO;6849;3537404
SP;PEREIRAS;6851;3537503
SP;PERUIBE;6853;3537602
SP;PIACATU;6855;3537701
SP;PIEDADE;6857;3537800
SP;PILARDOSUL;6859;3537909
SP;PINDAMONHANGABA;6861;3538006
SP;PINDORAMA;6863;3538105
SP;ESPIRITOSANTODOPINHAL;6865;3515186
SP;PINHALZINHO;6867;3538204
SP;PIQUEROBI;6869;3538303
SP;PIQUETE;6871;3538501
SP;PIRACAIA;6873;3538600
SP;PIRACICABA;6875;3538709
SP;PIRAJU;6877;3538808
SP;PIRAJUI;6879;3538907
SP;PIRANGI;6881;3539004
SP;PIRAPORADOBOMJESUS;6883;3539103
SP;PIRAPOZINHO;6885;3539202
SP;PIRASSUNUNGA;6887;3539301
SP;PIRATININGA;6889;3539400
SP;PITANGUEIRAS;6891;3539509
SP;PLANALTO;6893;3539608
SP;PLATINA;6895;3539707
SP;POA;6897;3539806
SP;POLONI;6899;3539905
SP;POMPEIA;6901;3540002
SP;PONGAI;6903;3540101
SP;PONTAL;6905;3540200
SP;PONTESGESTAL;6907;3540309
SP;POPULINA;6909;3540408
SP;PORANGABA;6911;3540507
SP;PORTOFELIZ;6913;3540606
SP;PORTOFERREIRA;6915;3540705
SP;POTIRENDABA;6917;3540804
SP;PRADOPOLIS;6919;3540903
SP;PRAIAGRANDE;6921;3541000
SP;PRESIDENTEALVES;6923;3541109
SP;PRESIDENTEBERNARDES;6925;3541208
SP;PRESIDENTEEPITACIO;6927;3541307
SP;PRESIDENTEPRUDENTE;6929;3541406
SP;PRESIDENTEVENCESLAU;6931;3541505
SP;PROMISSAO;6933;3541604
SP;QUATA;6935;3541703
SP;QUEIROZ;6937;3541802
SP;QUELUZ;6939;3541901
SP;QUINTANA;6941;3542008
SP;RAFARD;6943;3542107
SP;RANCHARIA;6945;3542206
SP;REDENCAODASERRA;6947;3542305
SP;REGENTEFEIJO;6949;3542404
SP;REGINOPOLIS;6951;3542503
SP;REGISTRO;6953;3542602
SP;RESTINGA;6955;3542701
SP;RIBEIRA;6957;3542800
SP;RIBEIRAOBONITO;6959;3542909
SP;RIBEIRAOBRANCO;6961;3543006
SP;RIBEIRAOCORRENTE;6963;3543105
SP;RIBEIRAODOSUL;6965;3543204
SP;RIBEIRAOPIRES;6967;3543303
SP;RIBEIRAOPRETO;6969;3543402
SP;RIVERSUL;6971;3543501
SP;RIFAINA;6973;3543600
SP;RINCAO;6975;3543709
SP;RINOPOLIS;6977;3543808
SP;RIOCLARO;6979;3543907
SP;RIODASPEDRAS;6981;3544004
SP;RIOGRANDEDASERRA;6983;3544103
SP;RIOLANDIA;6985;3544202
SP;ROSEIRA;6987;3544301
SP;RUBIACEA;6989;3544400
SP;RUBINEIA;6991;3544509
SP;SABINO;6993;3544608
SP;SAGRES;6995;3544707
SP;SALES;6997;3544806
SP;SALESOLIVEIRA;6999;3544905
SP;SALESOPOLIS;7001;3545001
SP;SALMOURAO;7003;3545100
SP;SALTO;7005;3545209
SP;SALTODEPIRAPORA;7007;3545308
SP;SALTOGRANDE;7009;3545407
SP;SANDOVALINA;7011;3545506
SP;SANTAADELIA;7013;3545605
SP;SANTAALBERTINA;7015;3545704
SP;SANTABARBARAD'OESTE;7017;3545803
SP;AGUASDESANTABARBARA;7019;3500550
SP;SANTABRANCA;7021;3546009
SP;SANTACLARAD'OESTE;7023;3546108
SP;SANTACRUZDACONCEICAO;7025;3546207
SP;SANTACRUZDASPALMEIRAS;7027;3546306
SP;SANTACRUZDORIOPARDO;7029;3546405
SP;SANTAERNESTINA;7031;3546504
SP;SANTAFEDOSUL;7033;3546603
SP;SANTAGERTRUDES;7035;3546702
SP;SANTAISABEL;7037;3546801
SP;SANTALUCIA;7039;3546900
SP;SANTAMARIADASERRA;7041;3547007
SP;SANTAMERCEDES;7043;3547106
SP;SANTANADAPONTEPENSA;7045;3547205
SP;SANTANADEPARNAIBA;7047;3547304
SP;SANTARITAD'OESTE;7049;3547502
SP;SANTARITADOPASSAQUATRO;7051;3547403
SP;SANTAROSADEVITERBO;7053;3547601
SP;SANTOANASTACIO;7055;3547700
SP;SANTOANDRE;7057;3547809
SP;SANTOANTONIODAALEGRIA;7059;3547908
SP;SANTOANTONIODEPOSSE;7061;3548005
SP;SANTOANTONIODOJARDIM;7063;3548104
SP;SANTOANTONIODOPINHAL;7065;3548203
SP;SANTOEXPEDITO;7067;3548302
SP;SANTOPOLISDOAGUAPEI;7069;3548401
SP;SANTOS;7071;3548500
SP;SAOBENTODOSAPUCAI;7073;3548609
SP;SAOBERNARDODOCAMPO;7075;3548708
SP;SAOCAETANODOSUL;7077;3548807
SP;SAOCARLOS;7079;3548906
SP;SAOFRANCISCO;7081;3549003
SP;SAOJOAODABOAVISTA;7083;3549102
SP;SAOJOAODASDUASPONTES;7085;3549201
SP;SAOJOAODOPAUD'ALHO;7087;3549300
SP;SAOJOAQUIMDABARRA;7089;3549409
SP;SAOJOSEDABELAVISTA;7091;3549508
SP;SAOJOSEDOBARREIRO;7093;3549607
SP;SAOJOSEDORIOPARDO;7095;3549706
SP;SAOJOSEDORIOPRETO;7097;3549805
SP;SAOJOSEDOSCAMPOS;7099;3549904
SP;SAOLUISDOPARAITINGA;7101;3550001
SP;SAOMANUEL;7103;3550100
SP;SAOMIGUELARCANJO;7105;3550209
SP;SAOPAULO;7107;3550308
SP;SAOPEDRO;7109;3550407
SP;SAOPEDRODOTURVO;7111;3550506
SP;SAOROQUE;7113;3550605
SP;SAOSEBASTIAO;7115;3550704
SP;SAOSEBASTIAODAGRAMA;7117;3550803
SP;SAOSIMAO;7119;3550902
SP;SAOVICENTE;7121;3551009
SP;SARAPUI;7123;3551108
SP;SARUTAIA;7125;3551207
SP;SEBASTIANOPOLISDOSUL;7127;3551306
SP;SERRAAZUL;7129;3551405
SP;SERRANA;7131;3551504
SP;SERRANEGRA;7133;3551603
SP;SERTAOZINHO;7135;3551702
SP;SETEBARRAS;7137;3551801
SP;SEVERINIA;7139;3551900
SP;SILVEIRAS;7141;3552007
SP;SOCORRO;7143;3552106
SP;SOROCABA;7145;3552205
SP;SUDMENNUCCI;7147;3552304
SP;SUMARE;7149;3552403
SP;SUZANO;7151;3552502
SP;TABAPUA;7153;3552601
SP;TABATINGA;7155;3552700
SP;TABOAODASERRA;7157;3552809
SP;TACIBA;7159;3552908
SP;TAGUAI;7161;3553005
SP;TAIACU;7163;3553104
SP;TAIUVA;7165;3553203
SP;TAMBAU;7167;3553302
SP;TANABI;7169;3553401
SP;TAPIRAI;7171;3553500
SP;TAPIRATIBA;7173;3553609
SP;TAQUARITINGA;7175;3553708
SP;TAQUARITUBA;7177;3553807
SP;TARABAI;7179;3553906
SP;TATUI;7181;3554003
SP;TAUBATE;7183;3554102
SP;TEJUPA;7185;3554201
SP;TEODOROSAMPAIO;7187;3554300
SP;TERRAROXA;7189;3554409
SP;TIETE;7191;3554508
SP;TIMBURI;7193;3554607
SP;TORRINHA;7195;3554706
SP;TREMEMBE;7197;3554805
SP;TRESFRONTEIRAS;7199;3554904
SP;TUPA;7201;3555000
SP;TUPIPAULISTA;7203;3555109
SP;TURIUBA;7205;3555208
SP;TURMALINA;7207;3555307
SP;UBATUBA;7209;3555406
SP;UBIRAJARA;7211;3555505
SP;UCHOA;7213;3555604
SP;UNIAOPAULISTA;7215;3555703
SP;URANIA;7217;3555802
SP;URU;7219;3555901
SP;URUPES;7221;3556008
SP;VALENTIMGENTIL;7223;3556107
SP;VALINHOS;7225;3556206
SP;VALPARAISO;7227;3556305
SP;VARGEMGRANDEDOSUL;7231;3556404
SP;VARZEAPAULISTA;7233;3556503
SP;VERACRUZ;7235;3556602
SP;VINHEDO;7237;3556701
SP;VIRADOURO;7239;3556800
SP;VISTAALEGREDOALTO;7241;3556909
SP;VOTORANTIM;7243;3557006
SP;VOTUPORANGA;7245;3557105
SP;BOREBI;7247;3507456
SP;DIRCEREIS;7249;3513850
SP;EMBAUBA;7251;3514957
SP;ESPIRITOSANTODOTURVO;7253;3515194
SP;EUCLIDESDACUNHAPAULISTA;7255;3515350
SP;GUATAPARA;7257;3518859
SP;IARAS;7259;3519253
SP;MOTUCA;7263;3532058
SP;ROSANA;7265;3544251
SP;TARUMA;7267;3553955
SP;VARGEMGRANDEPAULISTA;7273;3556453
RS;SAOVENDELINO;7293;4319752
RS;IMIGRANTE;7295;4310363
RS;IMBE;7297;4310330
RS;IBIRAPUITA;7299;4309951
RS;ESTACAO;7301;4307559
RS;VISTAGAUCHA;7303;4323705
RS;VISTAALEGREDOPRATA;7305;4323606
RS;VISTAALEGRE;7307;4323507
RS;VILAMARIA;7309;4323408
RS;VILAFLORES;7311;4323309
RS;TAQUARUCUDOSUL;7313;4321329
RS;SILVEIRAMARTINS;7315;4320651
RS;SEGREDO;7317;4320263
RS;VANINI;7319;4322558
RS;TUPANDI;7321;4322251
RS;TUNAS;7323;4322152
RS;TRINDADEDOSUL;7325;4321956
RS;TRESPALMEIRAS;7327;4321857
RS;TRESCACHOEIRAS;7329;4321667
RS;TRESARROIOS;7331;4321634
RS;TERRADEAREIA;7333;4321436
RS;SEDENOVA;7335;4320230
RS;SANTAMARIADOHERVAL;7337;4316956
RS;SALDANHAMARINHO;7339;4316436
RS;SAOMIGUELDASMISSOES;7341;4319158
RS;SAOJOSEDOHORTENCIO;7343;4318481
RS;SAOJOSEDOHERVAL;7345;4318465
RS;SAOJORGE;7347;4318440
RS;SAOJOAODAURTIGA;7349;4318424
RS;SAODOMINGOSDOSUL;7351;4318051
RS;RIOZINHO;7353;4315750
RS;RELVADO;7355;4315453
RS;QUINZEDENOVEMBRO;7357;4315354
RS;PROTASIOALVES;7359;4315172
RS;PROGRESSO;7361;4315156
RS;POUSONOVO;7363;4315131
RS;POCODASANTAS;7365;4314753
RS;PIRAPO;7367;4314555
RS;PINHAL;7369;4314456
RS;PAVERAMA;7371;4314159
RS;PARAISODOSUL;7373;4314027
RS;PANTANOGRANDE;7375;4313953
RS;NOVAROMADOSUL;7377;4313359
RS;NOVAHARTZ;7379;4313060
RS;NOVAESPERANCADOSUL;7381;4313037
RS;NOVAALVORADA;7383;4312757
RS;MORROREDONDO;7385;4312450
RS;MONTAURI;7387;4312351
RS;LAGOAO;7389;4311254
RS;JAQUIRANA;7391;4311122
RS;JABOTICABA;7393;4310850
RS;IVORA;7395;4310751
RS;ITACURUBI;7397;4310553
RS;IPIRANGADOSUL;7399;4310462
PR;ABATIA;7401;4100103
PR;ADRIANOPOLIS;7403;4100202
PR;AGUDOSDOSUL;7405;4100301
PR;ALMIRANTETAMANDARE;7407;4100400
PR;ALTOPARANA;7409;4100608
PR;ALTOPIQUIRI;7411;4100707
PR;ALVORADADOSUL;7413;4100806
PR;AMAPORA;7415;4100905
PR;AMPERE;7417;4101002
PR;ANDIRA;7419;4101101
PR;ANTONINA;7421;4101200
PR;ANTONIOOLINTO;7423;4101309
PR;APUCARANA;7425;4101408
PR;ARAPONGAS;7427;4101507
PR;ARAPOTI;7429;4101606
PR;ARARUNA;7431;4101705
PR;MARILANDIADOSUL;7433;4114906
PR;ARAUCARIA;7435;4101804
PR;ASSAI;7437;4101903
PR;ASTORGA;7439;4102109
PR;ATALAIA;7441;4102208
PR;BALSANOVA;7443;4102307
PR;BANDEIRANTES;7445;4102406
PR;BARBOSAFERRAZ;7447;4102505
PR;BARRACAO;7449;4102604
PR;BARRADOJACARE;7451;4102703
PR;BELAVISTADOPARAISO;7453;4102802
PR;BITURUNA;7455;4102901
PR;BOAESPERANCA;7457;4103008
PR;BOCAIUVADOSUL;7459;4103107
PR;BOMSUCESSO;7461;4103206
PR;BORRAZOPOLIS;7463;4103305
PR;CAFEARA;7465;4103404
PR;CALIFORNIA;7467;4103503
PR;CAMBARA;7469;4103602
PR;CAMBE;7471;4103701
PR;CAMBIRA;7473;4103800
PR;CAMPINADALAGOA;7475;4103909
PR;CAMPINAGRANDEDOSUL;7477;4104006
PR;CAMPODOTENENTE;7479;4104105
PR;CAMPOLARGO;7481;4104204
PR;CAMPOMOURAO;7483;4104303
PR;CANDIDODEABREU;7485;4104402
PR;CAPANEMA;7487;4104501
PR;CAPITAOLEONIDASMARQUES;7489;4104600
PR;CARLOPOLIS;7491;4104709
PR;CASCAVEL;7493;4104808
PR;CASTRO;7495;4104907
PR;CATANDUVAS;7497;4105003
PR;CENTENARIODOSUL;7499;4105102
PR;CERROAZUL;7501;4105201
PR;CHOPINZINHO;7503;4105409
PR;CIANORTE;7505;4105508
PR;CIDADEGAUCHA;7507;4105607
PR;CLEVELANDIA;7509;4105706
PR;MANGUEIRINHA;7511;4114401
PR;COLOMBO;7513;4105805
PR;COLORADO;7515;4105904
PR;CONGONHINHAS;7517;4106001
PR;CONSELHEIROMAIRINCK;7519;4106100
PR;CONTENDA;7521;4106209
PR;CORBELIA;7523;4106308
PR;CORNELIOPROCOPIO;7525;4106407
PR;CORONELVIVIDA;7527;4106506
PR;CRUZEIRODOOESTE;7529;4106605
PR;CRUZEIRODOSUL;7531;4106704
PR;CRUZMACHADO;7533;4106803
PR;CURITIBA;7535;4106902
PR;CURIUVA;7537;4107009
PR;DIAMANTEDONORTE;7539;4107108
PR;DOISVIZINHOS;7541;4107207
PR;DOUTORCAMARGO;7543;4107306
PR;ENEASMARQUES;7545;4107405
PR;ENGENHEIROBELTRAO;7547;4107504
PR;FAXINAL;7549;4107603
PR;FENIX;7551;4107702
PR;FLORAI;7553;4107801
PR;FLORESTA;7555;4107900
PR;FLORESTOPOLIS;7557;4108007
PR;FLORIDA;7559;4108106
PR;FORMOSADOOESTE;7561;4108205
PR;FOZDOIGUACU;7563;4108304
PR;FRANCISCOBELTRAO;7565;4108403
PR;GENERALCARNEIRO;7567;4108502
PR;GOIOERE;7569;4108601
PR;GUAIRA;7571;4108809
PR;GUAIRACA;7573;4108908
PR;GUAPIRAMA;7575;4109005
PR;GUAPOREMA;7577;4109104
PR;GUARACI;7579;4109203
PR;GUARANIACU;7581;4109302
